Address En,District Id,Lat,Lgt
"Philips - Room A2, 3/F, Yee Lim Industrial Building Phase I, 32-40 Kwai Ting Road, Kwai Chung",Kwai Tsing,22.359538,114.131339
"Tsung Tsin Mission of Hong Kong Kau Yan Church - 97A High Street, Sai Ying Pun, Hong Kong",Central and Western,22.285391,114.140866
"Agency for Volunteer Service - G/F & 1/F Yuen Fai Court, 6 Sai Yuen Lane, Sai Ying Pun, Hong Kong",Central and Western,22.287534,114.141949
Glendale,Southern,22.252718,114.18328
Chai Wan Fire Services Rank &amp; File Married Quarters,Eastern,22.261844,114.234188
87-91 Broadcast Drive,Kowloon City,22.340484,114.18269
Tsing Yi Police Married Quarters,Kwai Tsing,22.35175,114.107269
Kwong Yuen Disciplined Services Quarters,Sha Tin,22.381207,114.217765
Wong Tai Sin Disciplined Services Quarters,Wong Tai Sin,22.340015,114.196223
Shun Lee Disciplined Services Quarters,Kwun Tong,22.332254,114.221721
Chai Wan Police Married Quarters,Eastern,22.266402,114.239747
Tsing Chau Street Customs & Staff Quarters,Kowloon City,22.309567,114.186461
Pik Uk Correctional Services Quarters,Sai Kung,22.339101,114.247588
NT Depot Police Married Quarters,North,22.501166,114.139053
Ha Hang Departmental Quarters,Tai Po,22.461652,114.184632
Shun Yung Street Immigration Department Officers Quarters,Kowloon City,22.311158,114.185265
Fung Shing Street Disciplined Services Quarters,Wong Tai Sin,22.338198,114.21449
"Homantin Hill Road, 23",Kowloon City,22.313942,114.175925
Tseung Kwan O Fire Services Quarters,Sai Kung,22.328234,114.259052
Po Lo Che Government Quarters,Sai Kung,22.381984,114.265299
Yuen Long Police Married Quarters,Yuen Long,22.44325,114.022991
Wing Ting Road Fire Services Married Quarters,Wong Tai Sin,22.335945,114.209453
Elizabethan Court,Kowloon City,22.344176,114.176657
Sai Ying Pun Post Office Building (Firemen Staff Quarter),Central and Western,22.285961,114.139845
Fire Services Department Wong Tai Sin Rank and File Married Quarters,Wong Tai Sin,22.342934,114.196373
Nairn House,Kowloon City,22.321129,114.178095
Shek Kip Mei Staff Quarters,Sham Shui Po,22.334176,114.169989
Prince of Wales Hospital Staff Quarters( Block E),Sha Tin,22.379166,114.20415
Dills Corner Garden,North,22.505254,114.099127
Castle Peak Government Quarters,Tuen Mun,22.408611,113.971111
Tai Mei Tuk Government Holiday Bungalows,Tai Po,22.473682,114.236312
Ko Cheung Court,Kwun Tong,22.29694,114.240378
Yau Mei Court,Kwun Tong,22.297599,114.239119
The PRC Ministry of Foreign Affairs Building,Central and Western,22.275968,114.162498
Correctional Services Department Sha Tsui Staff Quarters,Islands,22.223681,113.892647
Immigration Department Lei Cheng UK Rank and File Staff Quarters,Sham Shui Po,22.408611,113.971111
Tuen Mun Wu Hong Police Married Quarters,Tuen Mun,22.376561,113.966816
Prosperity Villa,Kwai Tsing,22.376085,114.137204
Le Sommet,Eastern,22.288215,114.1948
Newton Harbour View Tower 2,Eastern,22.281056,114.230547
San Po Kon Plaza,Wong Tai Sin,22.335015,114.195642
Tin Wang Court,Wong Tai Sin,22.344252,114.186919
Po Hei Court,Sham Shui Po,22.337344,114.159443
Mei Chung Court,Sha Tin,22.380577,114.173496
Richland Gardens,Kwun Tong,22.330004,114.206268
The Parcville,Yuen Long,22.450723,114.032915
Kui Fat Building,Yuen Long,22.442942,114.030264
Sun Tak House,Eastern,22.265426,114.244279
Dragon View House,Eastern,22.288391,114.211026
Portfield Building,Wan Chai,22.268714,114.185205
Horace Court,Wan Chai,22.268625,114.184541
Winfield Building,Wan Chai,22.273368,114.184727
Beneville,Tuen Mun,22.411716,113.984355
Kam Fat Building,Southern,22.243611,114.152661
Primrose Court,Central and Western,22.281666,114.147537
Peaksville,Central and Western,22.282199,114.14789
Coral Garden,Yuen Long,22.440153,114.012132
Curio Court,Yuen Long,22.439427,114.011703
Jasper Court,Yuen Long,22.438716,114.012366
Beaulieu Peninsula,Tuen Mun,22.365701,113.99424
Hong Sing Garden,Sai Kung,22.319353,114.252844
Grand View Garden,Wong Tai Sin,22.341773,114.207795
Residence Bel-Air Phase 1-3,Southern,22.257723,114.132254
The Beverly Hills,Tai Po,22.45986,114.205057
Régence Royale,Central and Western,22.274362,114.159272
Dawning Views,North,22.486622,114.143207
Pacific View,Southern,22.229538,114.218538
127 Repulse Bay Road,Southern,22.236243,114.199575
Maritime Bay,Sai Kung,22.314992,114.265586
Granville Garden,Sha Tin,22.377648,114.171733
Tang Court,Kowloon City,22.329672,114.183311
Kent Court,Kowloon City,22.327457,114.18076
Royal Court,Wan Chai,22.275241,114.168099
45 Island Road,Southern,22.240513,114.188307
Mount Haven,Kwai Tsing,22.353137,114.095808
Man Lai Court,Sha Tin,22.375053,114.182206
King's Park Hill,Yau Tsim Mong,22.311985,114.174523
Radiant Towers,Sai Kung,22.323082,114.254587
The Metropolis,Sai Kung,22.322342,114.256865
Villa by the Park,Yuen Long,22.444673,114.017933
18 Farm Road,Kowloon City,22.320969,114.187139
Windsor Heights,Sha Tin,22.408716,114.205158
The Arcadia,Kowloon City,22.326292,114.186295
Kwong Ming Court,Sai Kung,22.312734,114.258322
Fu Ning Garden,Sai Kung,22.31882,114.267493
Echo Peak Tower,Eastern,22.290275,114.198508
Wealth Garden,Wong Tai Sin,22.336188,114.208945
Scenery Garden,Sha Tin,22.39395,114.192355
Splendour Villa,Southern,22.234309,114.198694
Sereno Verde,Yuen Long,22.436225,114.031069
The Pinnacle,Yau Tsim Mong,22.296738,114.174189
Forest Hill,Tai Po,22.465257,114.196392
Villa Tiara,Tuen Mun,22.391711,113.980337
The Seacrest,Tuen Mun,22.382244,113.972426
Welland Plaza,Sham Shui Po,22.330801,114.165015
Sunshine City Phase IV(Block E-M),Sha Tin,22.424157,114.231801
King Nga Court,Tai Po,22.440705,114.166393
Rosary Villas,Sha Tin,22.399432,114.19929
Miami Beach Towers,Tuen Mun,22.372072,113.969373
Jubilee Garden,Sha Tin,22.397718,114.200071
Belair Monte,North,22.501063,114.145548
Tsui Chuk Garden,Wong Tai Sin,22.346208,114.187678
Tuen Mun Rosedale Gardens,Tuen Mun,22.397671,113.977016
Foo Tat Building,Yau Tsim Mong,22.31667,114.17137
Riviera Gardens,Tsuen Wan,22.363066,114.114518
Peninsula Heights,Kowloon City,22.343445,114.182782
The Victoria Towers,Yau Tsim Mong,22.302623,114.168552
Bayshore Towers,Sha Tin,22.425305,114.231954
Rhine Terrace,Tsuen Wan,22.366919,114.063845
Yue Man Centre,Kwun Tong,22.314406,114.222984
Reve Plaza,Tai Po,22.452428,114.164919
Seaview Garden,Tuen Mun,22.377887,113.984833
Chelsea Heights,Tuen Mun,22.401613,113.974457
Tuen Mun Tai Hing Gardens Phase II,Tuen Mun,22.399116,113.971967
Hampton Place,Yau Tsim Mong,22.320863,114.155282
Solemar Villas,Sai Kung,22.321364,114.274407
The Portofino,Sai Kung,22.307672,114.288153
8 Waterloo Road,Yau Tsim Mong,22.312347,114.169832
Hong Shui Court,Kwun Tong,22.301427,114.240807
Siu Lun Court,Tuen Mun,22.384225,113.976517
One Beacon Hill,Kowloon City,22.341899,114.175365
Happy Villa,Kwai Tsing,22.343483,114.137389
Pierhead Garden,Tuen Mun,22.372556,113.96637
Ching Lai Court,Kwai Tsing,22.339398,114.135552
Ching Wah Court,Kwai Tsing,22.348815,114.100667
1 Tai Hang Road,Wan Chai,22.278008,114.191457
Harmony Garden (Block 2),Tsuen Wan,22.367803,114.117453
Woodland Crest,North,22.507394,114.132832
Fortress Garden,Eastern,22.287616,114.193653
Greenery Villas Phase I,Sha Tin,22.405598,114.202977
Greenery Villas Phase II,Sha Tin,22.405869,114.202608
Cameo Court,Tai Po,22.457391,114.166579
Sun Yuen Long Centre,Yuen Long,22.445511,114.035236
Botania Villa,Tuen Mun,22.417251,113.986776
Lai Yan Court,Kwai Tsing,22.343079,114.136653
Harbourfront Landmark,Kowloon City,22.303474,114.192547
Ronsdale Garden,Wan Chai,22.27478,114.195492
Elite Villas,Southern,22.248003,114.179429
Connaught Garden,Central and Western,22.288303,114.141889
Rowen Court,Central and Western,22.282807,114.141806
Tsui King Court,Central and Western,22.285488,114.139287
No.1 Star Street,Wan Chai,22.275854,114.168513
Yue Sun Mansion,Central and Western,22.28602,114.141476
Welland Building,Central and Western,22.285805,114.149098
Ocean View,Sha Tin,22.414266,114.222993
Garden Rivera,Sha Tin,22.381219,114.195254
Mei Foo Sun Chuen Stage 4,Sham Shui Po,22.336548,114.142054
Nerine Cove,Tuen Mun,22.381771,113.971392
Fuller Gardens (Phase I),Tai Po,22.454057,114.164741
Ka Shing Court,North,22.494022,114.134627
Venice Garden,North,22.497536,114.127371
Cheung Wo Court,Kwun Tong,22.319387,114.227062
Villa Rhapsody - Symphony Bay,Sai Kung,22.42946,114.251403
Illumination Terrace,Wan Chai,22.277447,114.193135
Siu Shan Court,Tuen Mun,22.377254,113.962911
Whampoa Garden Site 10,Kowloon City,22.305432,114.19165
Yoho Town,Yuen Long,22.44232,114.036803
Wo Ming Court,Sai Kung,22.315331,114.26651
Parc Oasis (Phase II),Sham Shui Po,22.333658,114.175255
Greenview Court,Tsuen Wan,22.370657,114.098437
Broadwood Park,Wan Chai,22.269256,114.188335
Fung Lai Court,Wong Tai Sin,22.344382,114.202652
Convention Plaza Apartments,Wan Chai,22.280837,114.172009
Galaxia,Wong Tai Sin,22.341267,114.202132
Cascades,Kowloon City,22.315635,114.180165
Scenic View,Wong Tai Sin,22.337407,114.215228
Aberdeen Centre,Southern,22.248265,114.154423
Yue Fai Court,Southern,22.250296,114.157074
"Block B & C, Causeway Centre",Wan Chai,22.28016,114.17613
Hin Keng Estate,Sha Tin,22.363985,114.172439
Pristine Villa,Sha Tin,22.382508,114.182486
Manor Centre,Sham Shui Po,22.334808,114.159381
Shun Chi Court,Kwun Tong,22.332012,114.227228
Tak Bo Garden,Kwun Tong,22.326827,114.214476
Ocean Court,Southern,22.318052,114.284647
Lung Tak Court,Southern,22.219595,114.208628
Ching Tai Court,Kwai Tsing,22.362743,114.102133
Goldwin Heights,Central and Western,22.281555,114.149978
The Pacifica,Sham Shui Po,22.333698,114.149889
Banyan Garden,Sham Shui Po,22.334292,114.14728
Shung Tze Houses,Kowloon City,22.311815,114.188857
Hong Pak Court,Kwun Tong,22.302955,114.238536
Dragon View,Kowloon City,22.316154,114.178683
Realty Gardens,Central and Western,22.281714,114.144742
Mayfair Garden,Kwai Tsing,22.344511,114.10752
Residence Oasis,Sai Kung,22.315555,114.264189
Beverly Villas,Kowloon City,22.32744,114.183472
Choi Fung Court,Wong Tai Sin,22.335052,114.212928
Jade Field Garden,Kwun Tong,22.326289,114.214803
Uptown Plaza,Tai Po,22.444012,114.168671
Tai Po Plaza,Tai Po,22.452913,114.169902
Yat Nga Court,Tai Po,22.442869,114.167431
Parc Palais,Yau Tsim Mong,22.31041,114.176747
Tong Ming Court,Sai Kung,22.309061,114.256638
Beverly Hill,Wan Chai,22.273535,114.185844
Ka Lung Court,Southern,22.249519,114.138547
Imperial Court,Central and Western,22.282376,114.144735
Prime View Garden,Tuen Mun,22.403559,113.980297
"Siu Hong Court (Phase 3, 4)",Tuen Mun,22.411412,113.978714
Sun Tuen Mun Centre,Tuen Mun,22.38128,113.965039
Yuet Wu Villa,Tuen Mun,22.374478,113.968243
Lok Nga Court,Kwun Tong,22.323128,114.219697
Yue Xiu Plaza,Wong Tai Sin,22.333921,114.195653
Bay View Garden,Wong Tai Sin,22.337074,114.208509
Bailey Garden,Kowloon City,22.312513,114.188861
Yee Kok Court,Sham Shui Po,22.333166,114.158301
Splendid Place,Eastern,22.285568,114.213797
The Mayfair,Central and Western,22.27355,114.157373
Grand Horizon,Kwai Tsing,22.35263,114.109596
Cape Mansions,Central and Western,22.273509,114.120663
Po Ming Court,Sai Kung,22.311941,114.257711
Kam Tai Court,Sha Tin,22.408162,114.22099
Well On Garden,Sai Kung,22.324127,114.253763
Chevalier Garden,Sha Tin,22.404505,114.224252
Yuk Po Court,North,22.499951,114.128255
Sheung Shui Centre,North,22.500904,114.13021
Majestic Park,Kowloon City,22.321088,114.186953
The Waterside,Sha Tin,22.424712,114.228072
The Regalia,Yau Tsim Mong,22.310248,114.172555
Ville De Cascade,Sha Tin,22.392849,114.186738
Villa Oceania,Sha Tin,22.414248,114.223003
Villa Horizon,Sai Kung,22.326621,114.271666
Hawaii Garden,Sai Kung,22.321035,114.273351
Balmoral Garden,Sai Kung,22.338315,114.248423
Nan Fung Plaza,Sai Kung,22.314814,114.263791
Tak Nga Court,Tai Po,22.440849,114.165797
Cheerful Garden,Eastern,22.263259,114.250239
Ville De Jardin,Sha Tin,22.39129,114.18845
Lucky Plaza,Sha Tin,22.38273,114.19126
Rhythm Garden,Wong Tai Sin,22.33599,114.201915
Po Pui Court,Kwun Tong,22.317114,114.228001
"Laguna City (Phase 1,2and 4)",Kwun Tong,22.306742,114.228951
Yue Tin Court,Sha Tin,22.382832,114.202662
Fanling Town Centre,North,22.492625,114.139264
Ma On Shan Centre,Sha Tin,22.426006,114.233434
Fanling Garden,North,22.499395,114.139541
Tai Fu Tai Garden & Manor House,Yuen Long,22.499488,114.076236
Wing Fok Centre,North,22.501351,114.140343
Palm Cove,Tuen Mun,22.380815,113.979719
Hawthorn Garden,Wan Chai,22.266464,114.18765
Erine Court,Wan Chai,22.267168,114.187373
Lok Hin Terrace,Eastern,22.263887,114.240517
Shan Tsui Court,Eastern,22.269876,114.233245
Sunshine Plaza,Kowloon City,22.312082,114.189271
Dynasty Heights,Sham Shui Po,22.344237,114.164393
Hong Kong Baptist University Senior Staff Quarters,Sha Tin,22.39267,114.18947
Greenery Plaza,Tai Po,22.452732,114.163189
Shaukeiwan Plaza,Eastern,22.277763,114.226115
Tung Yan Court,Eastern,22.280814,114.222007
62B Robinson Road,Central and Western,22.280941,114.150122
The Astoria,Kowloon City,22.324117,114.184587
The Astrid,Kowloon City,22.323181,114.182556
Western Garden,Central and Western,22.286316,114.141482
Sun Lai Garden,Wong Tai Sin,22.340918,114.208888
Lung Cheung Court,Kowloon City,22.342363,114.179226
Tsz On Court Block B On Hong House,Wong Tai Sin,22.348276,114.201828
University Heights,Central and Western,22.28113,114.130029
Hin Ming Court,Sai Kung,22.315715,114.268621
Serenity Park II,Tai Po,22.454106,114.159625
Greenwood Garden,Sha Tin,22.379669,114.196723
Metropolis Plaza,North,22.502435,114.129034
Tung Chun Court,Eastern,22.277162,114.222502
Perfect Mount Gardens,Eastern,22.278928,114.229263
Hong Wah Mansion,Eastern,22.278194,114.225913
Waldorf Garden,Tuen Mun,22.391896,113.978066
Siu Pong Court,Tuen Mun,22.406974,113.966606
Elegance Gardens,Tuen Mun,22.40447,113.981637
Hong Tak Gardens,Tuen Mun,22.40097,113.971129
Blossom Garden,Tuen Mun,22.408252,113.968664
Valiant Park,Central and Western,22.280845,114.148708
Academic Terrace,Central and Western,22.281818,114.131845
Tung Lam Court,Eastern,22.280168,114.220095
Sky Horizon,Eastern,22.286112,114.196389
Baycrest,Sha Tin,22.417647,114.223681
Choi Ming Court,Sai Kung,22.307678,114.253909
Richland Garden,Tuen Mun,22.373352,113.963539
Eldo Court,Tuen Mun,22.398393,113.975462
Bauhinia Garden,Tuen Mun,22.430019,113.994154
Handsome Court,Tuen Mun,22.387502,113.981469
Hong Lai Garden,Tuen Mun,22.398792,113.975117
Yee On Court,Kowloon City,22.320521,114.176633
Concord Building,Yau Tsim Mong,22.316895,114.172606
Cheong Ming Building,Yau Tsim Mong,22.319453,114.172079
Ivy On Belcher's,Central and Western,22.283463,114.130583
Queen's Terrace,Central and Western,22.287147,114.147186
Robinson Heights,Central and Western,22.2795,114.153378
Bowen's Lookout,Central and Western,22.272569,114.164709
Sun Kwai Hing Gardens,Kwai Tsing,22.362567,114.130724
Kwai Hong Court,Kwai Tsing,22.362832,114.130106
Ching Wang Court,Kwai Tsing,22.362043,114.104535
Bel Air Heights,Wong Tai Sin,22.341927,114.202012
King Shan Court,Wong Tai Sin,22.342153,114.21058
Chermain Heights,Kowloon City,22.343725,114.177039
Florence Plaza,Sham Shui Po,22.339891,114.154084
Sunningdale Garden,North,22.5016,114.132033
Parc Royale,Sha Tin,22.362626,114.174837
"The Tolo Place, Sunshine City",Sha Tin,22.425061,114.229609
Kam Fung Court,Sha Tin,22.421354,114.224722
Garden Vista,Sha Tin,22.392791,114.20621
Yuet Chui Court,Eastern,22.260643,114.238004
Koway Court,Eastern,22.266514,114.234185
King Tsui Court,Eastern,22.260257,114.230922
Serene Court,Central and Western,22.281288,114.120681
Greenland Garden,Tuen Mun,22.400849,113.971863
Tuen Mun Tai Hing Gardens Phase I,Tuen Mun,22.399907,113.972614
Wealthy Garden,Tsuen Wan,22.36921,114.12172
Bamboo Grove,Wan Chai,22.272788,114.17275
Bon Point,Central and Western,22.284682,114.142966
Westlands Court,Eastern,22.285805,114.212582
Hoi Kwong Court,Eastern,22.287843,114.211055
Ho Ming Court,Sai Kung,22.321913,114.25979
"Fu Keung Court Block B,C",Wong Tai Sin,22.340216,114.183969
Fu Keung Court Block A,Wong Tai Sin,22.339795,114.184488
Healthy Garden,Eastern,22.291657,114.203929
The Bloomsville,Kowloon City,22.328658,114.185775
Ning Fung Court,Kwai Tsing,22.372054,114.138481
Grandview Tower,Wan Chai,22.272328,114.17427
Flora Garden,Wan Chai,22.27301,114.194273
Fontana Gardens,Wan Chai,22.277901,114.190349
Classical Gardens Phase II,Tai Po,22.442412,114.163116
Dynasty View,Tai Po,22.441638,114.160346
Fanling Centre,North,22.490858,114.141561
On Shing Court,North,22.502421,114.13496
Kornville,Eastern,22.283467,114.212881
Pearl Court,Central and Western,22.284392,114.131232
Park Towers,Eastern,22.282591,114.191804
Kwun Fai Court,Kowloon City,22.314203,114.182402
No. 1 Ho Man Tin Hill,Kowloon City,22.317222,114.175833
Cayman Rise,Central and Western,22.281667,114.124722
The Broadville,Wan Chai,22.273903,114.184925
The Belcher's,Central and Western,22.285655,114.132962
Fairview Heights,Central and Western,22.28005,114.150801
Caldecott Hill,Sham Shui Po,22.344791,114.149463
Village Gardens,Sham Shui Po,22.332777,114.175862
Tak Keung Court,Wong Tai Sin,22.338959,114.186031
Classical Gardens Phase I,Tai Po,22.441559,114.161602
Pictorial Garden Phase II,Sha Tin,22.395057,114.208434
Villa Costa,Tai Po,22.434125,114.195738
Chung Nga Court,Tai Po,22.459695,114.170587
Pictorial Garden Phase I,Sha Tin,22.394228,114.207461
Prosperity Court,Yau Tsim Mong,22.325717,114.164583
June Garden,Yau Tsim Mong,22.324079,114.163906
New Haven,Tsuen Wan,22.368608,114.119976
East Asia Garden,Tsuen Wan,22.368459,114.122039
Yi Fung Court,Kwai Tsing,22.361806,114.1389
Bella Vista,Central and Western,22.281437,114.151117
Broadview Terrace,Eastern,22.28583,114.196718
Golden Lion Garden Stage I,Sha Tin,22.369181,114.183856
Golden Lion Garden Stage II,Sha Tin,22.367821,114.182418
Beverly Garden,Sai Kung,22.310677,114.261701
Sun Hing Garden,Tai Po,22.453732,114.173358
Provident Centre,Eastern,22.291979,114.195496
"Lockhart House, Block A & B",Wan Chai,22.280273,114.18121
Elizabeth House,Wan Chai,22.280977,114.181604
Scenic Rise,Central and Western,22.280549,114.152099
Siu Hin Court,Tuen Mun,22.407188,113.97053
Affluence Garden,Tuen Mun,22.403365,113.975165
Verbena Heights,Sai Kung,22.322654,114.255907
Sunningdale,Yau Tsim Mong,22.323703,114.17077
"Hong Kong Gold Coast, Phase 2",Tuen Mun,22.367749,113.993922
Tung Po Building,Eastern,22.29176,114.201836
Showboat Mansion,Eastern,22.289572,114.210178
Greenwood Terrace,Eastern,22.267136,114.234674
Yan Ming Court,Sai Kung,22.324288,114.25882
Finery Park,Sai Kung,22.323898,114.254595
Chung Ming Court,Sai Kung,22.318306,114.262812
The Sorentino,Sham Shui Po,22.339906,114.155308
Tin Ma Court,Wong Tai Sin,22.342829,114.186601
Hong Ying Court,Kwun Tong,22.308278,114.238249
Hiu Lai Court,Kwun Tong,22.320615,114.229167
Hong Lee Court,Kwun Tong,22.318566,114.220844
Po Shan Mansion Block B,Central and Western,22.279997,114.14091
Estoril Court,Central and Western,22.275255,114.156118
Chun Hing New Village,Yuen Long,22.445763,114.018089
Trend Plaza,Tuen Mun,22.39312,113.975871
Siu On Court,Tuen Mun,22.389206,113.976747
Goodview Garden,Tuen Mun,22.384419,113.972724
Belvedere Garden (Phase 3),Tsuen Wan,22.371608,114.101514
Nob Hill,Kwai Tsing,22.341618,114.137619
Summit Terrace,Tsuen Wan,22.376053,114.106337
Hong Lam Court,Sha Tin,22.380787,114.217974
Robinson Road 80,Central and Western,22.283227,114.146753
Phoenix Court,Wan Chai,22.273978,114.172533
Kam Hay Court,Sha Tin,22.421328,114.230665
Neptune Terrace,Eastern,22.268211,114.234267
Hang Chun Court,Sham Shui Po,22.3362,114.15312
Tsz Oi Court Stage I & II,Wong Tai Sin,22.34989,114.198221
The Caldecott,Sham Shui Po,22.344291,114.150412
Port Centre,Southern,22.249011,114.15506
Hung Fuk Court,Southern,22.251129,114.150842
Merlin Centre,Sham Shui Po,22.336946,114.159949
St. Louis Mansion,Central and Western,22.275552,114.15684
"Garden Terrace, Block 2 & 3",Central and Western,22.275906,114.154337
Park Belvedere,Sha Tin,22.420103,114.232958
Hong Wah Court,Kwun Tong,22.313994,114.239708
Lei On Court,Kwun Tong,22.308435,114.23279
Sunrise Villa,Kowloon City,22.314423,114.1902
Kambridge Garden,Sai Kung,22.339713,114.248315
Hebe Villa,Sai Kung,22.373534,114.262823
Gold Villa,Sai Kung,22.337101,114.242455
The Terraces,Sai Kung,22.337368,114.229357
Hong Hay Villa,Sai Kung,22.346529,114.260154
Tsui Ning Garden,Tuen Mun,22.38455,113.974212
Aqua Blue,Tuen Mun,22.363745,113.998873
Vianni Cove,Yuen Long,22.465998,114.003422
Floral Tower,Central and Western,22.279545,114.152049
Tycoon Court,Central and Western,22.278559,114.151697
Elegant Garden,Central and Western,22.278624,114.150579
Cheerful Park,North,22.495737,114.132166
Wing Fai Centre,North,22.501625,114.143489
Wilshire Towers,Eastern,22.287558,114.205236
Sky Scraper,Eastern,22.287829,114.198083
Ying Fuk Court,Wong Tai Sin,22.346674,114.195352
Pang Ching Court,Wong Tai Sin,22.345655,114.190836
Sunlight Garden,Kowloon City,22.318973,114.176793
Butler Towers,Wan Chai,22.270314,114.195682
Monticello,Wan Chai,22.27466,114.1683
Greenway Terrace,Wan Chai,22.275255,114.185463
Blessings Garden Phase I,Central and Western,22.281487,114.148353
Jade Terrace,Wan Chai,22.275561,114.185534
Sun Ho House,Sham Shui Po,22.329605,114.166978
Peaceful Mansion,Sham Shui Po,22.337945,114.157844
Kam on Court,Sha Tin,22.416177,114.2268
Green Leaves Garden,Sha Tin,22.380583,114.199532
Serene Garden,Kwai Tsing,22.353538,114.107855
Fairview Garden,Tsuen Wan,22.374278,114.121398
Ruby Court,Southern,22.229179,114.19941
Villa Carlton,Sham Shui Po,22.34338,114.154889
Monte Carlton,Sham Shui Po,22.343194,114.15633
8-10 Caldecott Road,Sham Shui Po,22.344078,114.147408
Charming Garden,Yau Tsim Mong,22.314212,114.163304
Lockoo Garden,Kowloon City,22.34038,114.176758
King's Park Villa,Yau Tsim Mong,22.310615,114.175633
Fulrich Garden,Kwun Tong,22.316242,114.221453
Nam Hong Building,Kwun Tong,22.318239,114.220551
Ying Ming Court,Sai Kung,22.326237,114.257452
Wealthy Court,Eastern,22.290606,114.201488
Po Garden,Central and Western,22.274184,114.155755
Hillview Court,Sai Kung,22.336987,114.239595
Greenwood Terrace,Sha Tin,22.391301,114.187028
Springfield Garden,Sha Tin,22.381129,114.198971
Broadview Court,Southern,22.242757,114.165455
South Wave Court,Southern,22.244573,114.166097
Chung King Mansions,Yau Tsim Mong,22.296584,114.172481
Kai Tak Garden,Wong Tai Sin,22.337475,114.195229
Wylie Court,Yau Tsim Mong,22.307852,114.178923
Lung Yan Court,Southern,22.221428,114.205452
Sea Crest Villa Phase 2,Tsuen Wan,22.365931,114.055553
Sea Crest Villa Phase 4,Tsuen Wan,22.362218,114.049971
Royal Sea Crest,Tsuen Wan,22.362473,114.045207
Allway Gardens,Tsuen Wan,22.378323,114.10361
Tuen Mun Town Plaza (Res) Ph1~3,Tuen Mun,22.393929,113.976265
Chi Lok Fa Yuen,Tuen Mun,22.38782,113.979081
Po Lam Estate,Sai Kung,22.325782,114.254916
Broadview Villa,Wan Chai,22.270032,114.187711
Ventris Court,Wan Chai,22.272463,114.18544
Hoi Fu Court,Yau Tsim Mong,22.316405,114.164363
Golden Dragon Garden,Kwun Tong,22.319301,114.220988
Sham Wan Towers,Southern,22.243719,114.158893
The Ventris,Wan Chai,22.271778,114.185107
Haddon Court,Central and Western,22.281175,114.143963
South Horizons,Southern,22.244,114.145614
Tai Wo Estate,Tai Po,22.451654,114.161569
Royal Jubilee,North,22.504923,114.128935
Choi Po Court,North,22.5011,114.124378
Park Garden,Wan Chai,22.273425,114.193093
Fortune Plaza,Tai Po,22.452486,114.167925
Elegance Garden,Tai Po,22.444298,114.167464
Savanna Garden,Tai Po,22.434266,114.182644
Maiden Court,Eastern,22.286494,114.197269
Supermova Stand,Eastern,22.28604,114.19212
Rica Victoria,Eastern,22.291527,114.197153
Glory Rise,Eastern,22.291207,114.19849
Hilltop Mansion,Eastern,22.28679,114.198889
Shatin Plaza,Sha Tin,22.383078,114.189266
Shatin Centre,Sha Tin,22.382413,114.190022
Harvest Garden,Tuen Mun,22.384293,113.981344
Jubilant Place,Kowloon City,22.321773,114.18951
Horae Place,Kowloon City,22.321693,114.187919
Marigold Gardens,Sham Shui Po,22.328472,114.173904
Pine Court,Sham Shui Po,22.330392,114.173181
Flora Villa,Sham Shui Po,22.328299,114.172864
8 Verbena Road,Sham Shui Po,22.331304,114.174765
Evelyn Towers,Eastern,22.284632,114.196591
Rockford Mansion & Clifford Mansion,Kowloon City,22.342923,114.182545
Nelson Court,Yau Tsim Mong,22.316456,114.173677
Tsap King Mansion,Kwun Tong,22.314117,114.228666
Shing To Building,Sham Shui Po,22.327543,114.167687
Bayshore Apartments,Southern,22.248434,114.151847
Marina Habitat,Southern,22.244173,114.154304
Harmony Garden,Eastern,22.26603,114.249098
Fullview Garden,Eastern,22.262524,114.252203
Orion Courts,Yuen Long,22.442851,114.029404
Noble Place,Tuen Mun,22.404964,113.982598
Kam Hing Building,Tuen Mun,22.398378,113.976995
Coronet Court,Yuen Long,22.434008,113.997341
Beauty Court,Yuen Long,22.433569,113.996784
Villa Premiere,Yuen Long,22.440291,114.034596
Tsuen Wan Town Square,Tsuen Wan,22.370605,114.117613
Tsuen Wan Plaza (Residential),Tsuen Wan,22.371153,114.111207
Tsui Lai Garden,North,22.508069,114.129748
"Villa Concerto, Symphony Bay",Sai Kung,22.430864,114.250039
Tsui Lam Estate,Sai Kung,22.323919,114.248912
Lung Fung Garden,North,22.502604,114.129894
Royal Green,North,22.494772,114.126629
Wisdom Court,Central and Western,22.280178,114.139475
Luen Hong Apartments,Central and Western,22.282257,114.1275
18 Tung Shan Terrace,Wan Chai,22.268273,114.180978
Crescent Heights,Wan Chai,22.26798,114.181353
Notting Hill,Wan Chai,22.267516,114.181882
Dragon Centre,Wan Chai,22.278646,114.193094
Hollywood Terrace,Central and Western,22.283984,114.151323
Sky Garden,Kowloon City,22.325008,114.175931
Grand Excelsior,Kowloon City,22.32403,114.178028
St. George Apartments,Kowloon City,22.323735,114.177902
Pokfulam Gardens,Southern,22.258119,114.1375
Ting Nga Court,Tai Po,22.45493,114.167036
Wan Tau Tong Estate,Tai Po,22.441708,114.165878
Ficus Garden,Sha Tin,22.39851,114.199892
Hiu Tsui Court,Eastern,22.263337,114.247172
